award_date,grant_number
2022-03-17,5R01HL147921-03
2022-03-17,5R01CA229697-03
2022-03-17,5R01AI124046-06
2022-03-17,2P50MH106435-06A1
2022-03-17,5U01AR077511-03
2022-03-17,5R01CA244645-02
2022-03-17,5R01CA222512-05
2022-03-17,5R01AI102766-10
2022-03-17,1R01AG075444-01
2022-03-17,3P30CA072720-23S1
2022-03-17,5R01CA226690-04
2022-03-17,5R01CA253017-02
2022-03-17,5R01DA046527-05
2022-03-17,5RM1GM139738-02
2022-03-17,5R35HL145262-04
2022-03-17,5R01MH123768-03
2022-03-17,5R01HL141076-05
2022-03-17,4R00AI148511-04
2022-03-17,1R01CA264548-01A1
2022-03-17,1R21DA055848-01
2022-03-17,1DP2DA056065-01
2022-03-17,5T32HL134629-05
2022-03-17,5R01AI149627-03
2022-03-17,5R21DA051689-02
2022-03-17,5R01HS026912-03
2022-03-17,3R01HD100007-04S1
2022-03-17,5UH3DA047003-05
2022-03-17,1R21AA029750-01
2022-03-17,5R01CA254200-02
2022-03-17,1R01AI164728-01A1
2022-03-17,5R01HL153176-02
2022-03-17,5R44GM112181-05
2022-03-17,5R01MH115920-05
2022-03-17,1R01NS122766-01A1
2022-03-17,1R43DA056084-01
2022-03-17,5R35GM134944-03
2022-03-17,5R01CA247917-02
2022-03-17,1R01DK128233-01A1
2022-03-17,2P50MH106435-06A1
2022-03-17,5R01GM141242-02
2022-03-17,5K00CA245718-04
2022-03-17,5R01NS117541-02
2022-03-17,5R13GM136098-04
2022-03-17,5R01AI145406-03
2022-03-17,2R35GM122525-06
2022-03-17,5R01AI144997-04
2022-03-17,5R01AI148012-03
2022-03-17,3U19AI135964-05S1
2022-03-17,5R01HL141191-04
2022-03-17,5R35GM136375-03
2022-03-17,1R01NS126400-01
2022-03-17,1R01MH129372-01
2022-03-17,2P50MH106435-06A1
2022-03-17,5R21AI159804-02
2022-03-17,5K01AT010984-03
2022-03-17,5R01HL153377-02
2022-03-17,5R01HS026498-04
2022-03-17,1R43GM145102-01
2022-03-17,5R01CA092160-20
2022-03-17,3R01HL146723-04S1
2022-03-17,3R01CA227517-04S1
2022-03-17,5R21DA052801-02
2022-03-17,1R01DE030103-01A1
2022-03-17,5R21AI161307-02
2022-03-17,5K08HL157725-02
2022-03-17,5R35GM139430-02
2022-03-17,2R44NS117553-02
2022-03-17,5R35GM136321-03
2022-03-17,5R01MH115495-05
2022-03-17,5K01DA051709-02
2022-03-17,5R44AI122574-06
2022-03-17,5R01NR016786-04
2022-03-17,5R01MH119251-03
2022-03-17,5R01CA227847-05
2022-03-17,5R35GM136271-03
2022-03-17,3U54MD007582-37S1
2022-03-17,3U54MD007582-37S1
2022-03-17,2RF1NS085002-06
2022-03-17,5K24AR072133-04
2022-03-17,1R01MH128232-01A1
2022-03-17,5R01HL137716-05
2022-03-17,5K08CA259632-02
2022-03-17,1R03ES033304-01A1
2022-03-17,5R01GM136905-03
2022-03-17,1R21NS123780-01A1
2022-03-17,5F30DE029359-03
2022-03-17,5R01CA219304-05
2022-03-17,1R01DK132079-01
2022-03-17,5F31MH121050-03
2022-03-17,5R01GM138862-03
2022-03-17,5R01CA251943-02
2022-03-17,1UG1EY033286-01
2022-03-17,5R01CA241666-03
2022-03-17,5R35GM118144-07
2022-03-17,5R44AI114218-05
2022-03-17,2R56DA030074-11A1
2022-03-17,5R01CA236626-04
2022-03-17,5K08HS026965-03
2022-03-17,5F31CA254146-02
2022-03-17,5K08AG071856-02
2022-03-17,5R01AI145016-04
2022-03-17,1R01AG075338-01
2022-03-17,5R33MH120149-03
2022-03-17,5R01NS038572-20
2022-03-17,5R01DA046111-05
2022-03-17,5R21AI155221-02
2022-03-17,3R01HD104609-01S1
2022-03-17,5R01HL148825-03
2022-03-17,5R01NS040701-20
2022-03-17,1R03ES034194-01
2022-03-17,5R01HL153835-02
2022-03-17,5K22AI144050-02
2022-03-17,1UG1EY033292-01
2022-03-17,1R01AI168163-01
2022-03-17,5R01HS025584-05
2022-03-17,5R01CA237153-04
2022-03-17,1R01HL163019-01
2022-03-17,5R35GM140806-02
2022-03-17,5F32MH126505-02
2022-03-17,5R01CA252969-02
2022-03-17,5T32CA225590-05
2022-03-17,5R21NS122136-02
2022-03-17,5R01AR072623-05
2022-03-17,5R03AR078962-02
2022-03-17,5R35HL140019-05
2022-03-17,5R21DC019216-02
2022-03-17,5R01MH119355-03
2022-03-17,1F32GM146423-01
2022-03-17,1R01NS126260-01
2022-03-17,5R01CA231264-04
2022-03-17,5R21DA052444-02
2022-03-17,5U01DA041022-08
2022-03-17,2P50MH106435-06A1
2022-03-17,5R21MH126381-02
2022-03-17,5K01HL153802-02
2022-03-17,5R01AI044170-25
2022-03-17,5R01CA240452-03
2022-03-17,5U10CA180821-09
2022-03-17,5U10CA180821-09
2022-03-17,5U10CA180821-09
2022-03-17,5R01MH125823-02
2022-03-17,5R01GM141313-02
2022-03-17,2R35GM122595-06
2022-03-17,5U01DA050987-03
2022-03-17,1R13CA271531-01
2022-03-17,5K08HL147377-04
2022-03-17,5R21AI153971-02
2022-03-17,5R21AR079154-02
2022-03-17,1U01AI166309-01
2022-03-17,5R01CA247975-03
2022-03-17,1R34NS127103-01
2022-03-17,5I01HX003028-03
2022-03-17,5R01GM114291-08
2022-03-17,5R35GM127097-05
2022-03-17,5K23HL146889-04
2022-03-17,2R01NS095954-06
2022-03-17,5R01CA260340-02
2022-03-17,5R01MH122654-03
2022-03-17,5K24AI145806-03
2022-03-17,3R01DC018734-03S1
2022-03-17,1R01NS126467-01
2022-03-17,5R01GM092804-13
2022-03-17,1F30MH129056-01A1
2022-03-17,1UG1EY033287-01
2022-03-17,5R01CA237269-04
2022-03-17,5R01CA255176-02
2022-03-17,5R01NS110863-04
2022-03-17,1R35GM145256-01
2022-03-17,3R01HL141774-04S1
2022-03-17,5R01EB031911-02
2022-03-17,5R35GM131743-04
2022-03-17,5R01HL130402-06
2022-03-17,5R35GM131692-04
2022-03-17,1UG1EY033293-01
2022-03-17,5K00MH121382-06
2022-03-17,5R01MH125958-02
2022-03-17,5R25MH059472-24
2022-03-17,5R01HL156274-02
2022-03-17,5SC1DA052120-03
2022-03-17,5K01HL150275-03
2022-03-17,5K01MH119540-03
2022-03-17,2T32HD049303-16
2022-03-17,3R01GM141395-02S1
2022-03-17,2P50MH106435-06A1
2022-03-17,5R01DE028554-04
2022-03-17,1R03CA270450-01
2022-03-17,5R01MH119193-03
2022-03-17,5R01DA047386-03
2022-03-17,5R01CA258226-02
2022-03-17,5R01NS123385-02
2022-03-17,1R41GM145196-01
2022-03-17,5U24CA258118-02
2022-03-17,5R01CA243023-03
2022-03-17,5R21HS028119-02
2022-03-17,5R33CA257878-02
2022-03-17,5R01CA098575-16
2022-03-17,2P50MH106435-06A1
2022-03-17,2P50MH106435-06A1
2022-03-17,2P50MH106435-06A1
2022-03-17,5R01MH110646-05
2022-03-17,5R01HL133178-06
2022-03-17,7R01ES029165-04
2022-03-17,5R01HL146833-03
2022-03-17,5R01CA237533-03
2022-03-18,5K01DC017812-04
2022-03-18,1R01DA055999-01
2022-03-18,5R01HL141080-04
2022-03-18,5R01AI134636-05
2022-03-18,5R01CA239042-05
2022-03-18,1P20GM139753-01A1
2022-03-18,5R01DA014133-23
2022-03-18,1R01DA054141-01A1
2022-03-18,5R01HL055473-24
2022-03-18,1RF1MH129268-01
2022-03-18,1T32GM144927-01
2022-03-18,5R01GM136968-03
2022-03-18,1D43TW011964-01A1
2022-03-18,2U19AI128949-06
2022-03-18,1P20GM139753-01A1
2022-03-18,5R35GM131896-04
2022-03-18,5F32DC018713-03
2022-03-18,5R01GM138689-02
2022-03-18,3R01NS118995-16S1
2022-03-18,4R44CA247127-02
2022-03-18,5R35HL150809-03
2022-03-18,5R35GM139607-02
2022-03-18,1UC2AR081023-01
2022-03-18,5K01CA245124-04
2022-03-18,5R44GM140750-02
2022-03-18,1UG3AI169655-01
2022-03-18,3R01MH124632-02S1
2022-03-18,1R01ES034250-01
2022-03-18,2D43TW010313-06
2022-03-18,5R01GM127559-05
2022-03-18,5K01DA046649-04
2022-03-18,5R01GM136842-03
2022-03-18,5R01AG064051-03
2022-03-18,7R01CA121044-15
2022-03-18,1P20GM139753-01A1
2022-03-18,3F32HL149256-01A1S2
2022-03-18,5R01LM013624-02
2022-03-18,5R01AI102888-09
2022-03-18,5U01CA217613-03
2022-03-18,1R01DK132547-01
2022-03-18,1R01CA262145-01A1
2022-03-18,5R01AR073882-04
2022-03-18,5R01DA047088-05
2022-03-18,5R01GM141096-02
2022-03-18,5R35HL135823-07
2022-03-18,1R13ES034278-01
2022-03-18,5P20GM103451-22
2022-03-18,5P20GM103451-22
2022-03-18,7R37CA238435-04
2022-03-18,5R01HL151737-03
2022-03-18,5R36AG072108-02
2022-03-18,5R03HL156941-02
2022-03-18,1P20GM139753-01A1
2022-03-18,5R01HL157147-02
2022-03-18,3R01DA047855-04S1
2022-03-18,5R01DA049261-03
2022-03-18,3UM1AI068618-16S1
2022-03-18,4R00HD096108-04
2022-03-18,1K08HL159318-01A1
2022-03-18,5P20GM103451-22
2022-03-18,5R35GM141906-02
2022-03-18,5R01CA249734-02
2022-03-18,1D43TW012260-01
2022-03-18,5I01CX001414-05
2022-03-18,5K01MH123788-02
2022-03-18,5R25DA050687-03
2022-03-18,3K99HD100554-02S1
2022-03-18,5F32GM139306-02
2022-03-18,5R01GM109718-09
2022-03-18,5R01MH123682-02
2022-03-18,7R01CA258857-02
2022-03-18,5K08HL157620-02
2022-03-18,5R01AI112652-06
2022-03-18,2U19AI128949-06
2022-03-18,5R01AR042527-25
2022-03-18,5K23DC017983-03
2022-03-18,5P20GM103451-22
2022-03-18,1R01DA056232-01
2022-03-18,5I01CX001761-03
2022-03-18,5R01DA050991-03
2022-03-18,1R21ES033342-01A1
2022-03-18,5R01GM122869-05
2022-03-18,1T32HL160493-01
2022-03-18,2D43TW010547-06
2022-03-18,1F30DK132862-01
2022-03-18,5R01DC018539-02
2022-03-18,5R01CA245903-03
2022-03-18,5R01CA248112-02
2022-03-18,2R44DE029631-02A1
2022-03-18,5R01NS110687-04
2022-03-18,5R01HL141229-05
2022-03-18,5U01HL146188-03
2022-03-18,1R03ES033357-01A1
2022-03-18,5K01MH117142-04
2022-03-18,3R01CA227517-04S2
2022-03-18,1R21DA052620-01A1
2022-03-18,5R35GM131814-04
2022-03-18,1R01DA055976-01
2022-03-18,5R01DA050613-03
2022-03-18,5R01DK128475-02
2022-03-18,2R44MH115547-02
2022-03-18,5K23MH119313-03
2022-03-18,2R01AI132833-05A1
2022-03-18,1R01HL158668-01A1
2022-03-18,5R01AI152126-03
2022-03-18,1P20GM139753-01A1
2022-03-18,5R01HL046716-28
2022-03-18,1D43TW012255-01
2022-03-18,1R15DA051833-01A1
2022-03-18,5R01CA237660-03
2022-03-18,5R01MH115913-05
2022-03-18,5R21AI154266-02
2022-03-18,2R01NS077239-11
2022-03-18,2U19AI128949-06
2022-03-18,1R01EY032564-01A1
2022-03-18,5R01AI124982-07
2022-03-18,1K01DA054324-01A1
2022-03-18,5R01GM138690-02
2022-03-18,5R01DK115737-05
2022-03-18,5F31AI145214-03
2022-03-18,5R35GM130286-04
2022-03-18,5R35GM131875-05
2022-03-18,5R01DA051890-03
2022-03-18,1D43TW012268-01
2022-03-18,7R01HD093627-05
2022-03-18,5R35CA197709-07
2022-03-18,1R01HD104814-01A1
2022-03-18,5R01HL146153-04
2022-03-18,5R01GM141394-02
2022-03-18,1F30DK132814-01
2022-03-18,5R01GM136863-03
2022-03-18,5K99HL153688-02
2022-03-18,5R21AI159970-02
2022-03-18,5R01GM127654-04
2022-03-18,5U01DA041028-08
2022-03-18,5R01AI149444-11
2022-03-18,1R01CA262805-01A1
2022-03-18,5R01AR078793-02
2022-03-18,5K23AI143479-04
2022-03-18,7R21AI166281-02
2022-03-18,5R35GM131876-04
2022-03-18,5K23DC018033-03
2022-03-18,2R01MH110553-06
2022-03-18,1R25TW012219-01
2022-03-18,5I01CX001757-03
2022-03-18,7R01CA257602-02
2022-03-18,5R35GM131678-04
2022-03-18,5R01HL146645-04
2022-03-18,1R21AR079705-01A1
2022-03-18,5R01AG063175-04
2022-03-18,5R01MH115773-05
2022-03-18,5R01AR077949-02
2022-03-18,5U01DA041117-08
2022-03-18,5F32AI147591-03
2022-03-18,1P20GM139753-01A1
2022-03-18,2U19AI128949-06
2022-03-18,5R01AI152358-03
2022-03-18,5R01HL146642-04
2022-03-18,5R01GM137428-03
2022-03-18,5SC3GM125548-03
2022-03-18,5R01HL151735-03
2022-03-18,1R01AG075929-01
2022-03-18,1T32GM144919-01
2022-03-18,1R01CA266682-01
2022-03-18,5R01HL151196-03
2022-03-18,5R01AG046400-09
2022-03-18,5R00HL138288-05
2022-03-18,5R01EY029687-04
2022-03-18,1R21MH125046-01A1
2022-03-18,5R01HL095524-12
2022-03-18,1R01AG075507-01
2022-03-18,5U01DA041174-08
2022-03-18,1RF1NS127266-01
2022-03-18,5R35GM141262-02
2022-03-18,5R01HL158007-02
2022-03-18,1P20GM139753-01A1
2022-03-18,1P20GM139753-01A1
2022-03-18,1P20GM139753-01A1
2022-03-18,5U01DA051037-03
2022-03-18,5R01GM129495-05
2022-03-18,5R01MH123993-03
2022-03-18,1K01OD031809-01A1
2022-03-18,1R21AG070173-01A1
2022-03-18,5R01MH100155-10
2022-03-18,5R01HL146666-03
2022-03-18,1R34MH125935-01A1
2022-03-18,7R01DK126444-02
2022-03-18,1R21MH127009-01A1
2022-03-18,2U19AI128949-06
2022-03-18,1K01OD032309-01
2022-03-18,2U19AI128949-06
2022-03-18,5R01NS107512-04
2022-03-18,5R01DA045011-05
2022-03-18,1D43TW011952-01A1
2022-03-18,5R01NS114087-03
2022-03-18,1R21DE031888-01
2022-03-18,5K23HL143162-02
2022-03-18,5R01HL095590-11
2022-03-18,5U01DA044468-05
2022-03-18,5R01HS025598-04
2022-03-18,5R01HL152066-03
2022-03-18,5K01DA051759-02
2022-03-18,4R33AI149499-03
2022-03-18,1R01AI168038-01
2022-03-18,5R01CA251579-02
2022-03-18,5U24CA196067-08
2022-03-18,5R01DK124453-03
2022-03-18,5R01HL158052-02
2022-03-18,5R01AI151175-02
2022-03-18,1K23HL157754-01A1
2022-03-18,5U01DA053629-02
2022-03-18,7R21AI167047-02
2022-03-18,5R01DA034231-09
2022-03-18,1R21NR020017-01A1
2022-03-18,2R01GM123062-05
2022-03-18,5K23AT011043-02
2022-03-18,5R01DA051674-02
2022-03-18,2U19AI128949-06
2022-03-18,1R01DA055008-01
2022-03-18,5K01HL151754-02
2022-03-18,5R01AI150998-03
2022-03-18,5K23HL153775-02
2022-03-18,5I01CX001416-06
2022-03-18,5K01HL143142-04
2022-03-18,5R01HL157188-02
2022-03-18,2U19AI128949-06
2022-03-18,5R21MH126271-02
2022-03-18,5R21AI159703-02
2022-03-18,1R21AI169342-01
2022-03-18,5R01HL148207-03
2022-03-18,5R01GM135444-02
2022-03-18,5R35GM126929-05
2022-03-18,5U01DA051039-03
2022-03-18,5T35DC008763-15
2022-03-18,5R01HL152021-03
2022-03-18,5R01NS034239-27
2022-03-18,5R01MH113855-05
2022-03-18,5K23NR019101-02
2022-03-18,5R21TW011944-02
2022-03-18,1R56DK132394-01
2022-03-18,5U2COD023196-05
2022-03-18,5K08HS027653-02
2022-03-18,5F31CA257388-02
2022-03-18,1R01HL158998-01A1
2022-03-18,1UC2AR081033-01
2022-03-18,5F32AI161844-02
2022-03-18,5R01HL141086-05
2022-03-18,2U19AI128949-06
2022-03-18,1D71TW012265-01
2022-03-18,5I01CX001705-04
2022-03-18,5U01DA041156-08
2022-03-18,5R01DA045604-03
2022-03-19,3R01HL151735-03S1
2022-03-19,1R01DC020157-01
2022-03-19,5R01HL116546-10
2022-03-19,5K01HL141538-05
2022-03-19,5R01HL144858-05
2022-03-20,1F31MH130122-01
2022-03-20,1R01HL163013-01
2022-03-20,2R01HL131546-05A1
2022-03-20,1R01HL158596-01A1
2022-03-20,1R44HL164202-01
2022-03-21,5T32EY007092-36
2022-03-21,5R01EB029419-02
2022-03-21,5R01HL141916-04
2022-03-21,5R01MH119299-04
2022-03-21,5K23MH112889-05
2022-03-21,1R01MH127315-01A1
2022-03-21,5R01EB027098-04
2022-03-21,1R03HS028490-01A1
2022-03-21,5T32EY007031-45
2022-03-21,5R35GM140803-02
2022-03-21,1F32GM146434-01
2022-03-21,5R01CA229178-04
2022-03-21,5K23HL141602-04
2022-03-21,5T35OD010977-14
2022-03-21,5R01GM124079-05
2022-03-21,7R01MH120302-04
2022-03-21,1P30AI168034-01
2022-03-21,5R01GM137124-04
2022-03-21,5R01AI048638-22
2022-03-21,5R01GM134423-03
2022-03-21,5IK2CX001920-02
2022-03-21,5R01EY028118-05
2022-03-21,5I01CX000812-09
2022-03-21,5K08DC018575-03
2022-03-21,5R01EY030987-03
2022-03-21,5R21AI151723-02
2022-03-21,1R15NS121970-01A1
2022-03-21,5R01GM052586-28
2022-03-21,5K08CA248721-03
2022-03-21,5P20GM139743-02
2022-03-21,5R01NS116006-02
2022-03-21,5IK2CX001978-02
2022-03-21,1R01AG072445-01A1
2022-03-21,5R01CA226269-03
2022-03-21,5R01GM141088-02
2022-03-21,1R01CA268030-01
2022-03-21,5R01EY030434-03
2022-03-21,2R01CA193466-07
2022-03-21,5R01EY028558-05
2022-03-21,5I01CX001971-03
2022-03-21,1I21HX003568-01
2022-03-21,5R01HL152180-03
2022-03-21,5U01DA051038-03
2022-03-21,5R01CA226861-06
2022-03-21,1P30AI168034-01
2022-03-21,5R01HG007352-08
2022-03-21,1R01CA258788-01A1
2022-03-21,5U01DA041025-06
2022-03-21,5R01HL152074-03
2022-03-21,5R21GM141677-02
2022-03-21,5R01MH118441-04
2022-03-21,5K01DA051329-02
2022-03-21,5K23MH116339-06
2022-03-21,1R21DC019749-01A1
2022-03-21,1R01HD101574-01A1
2022-03-21,5R35GM136356-03
2022-03-21,5R35GM126907-05
2022-03-21,1R13HL164037-01
2022-03-21,1F31MH130143-01
2022-03-21,5R35GM118119-07
2022-03-21,5R01HL150401-03
2022-03-21,5R01EY015537-15
2022-03-21,5K99CA252005-02
2022-03-21,2R01DK108868-05A1
2022-03-21,1R01DK132549-01
2022-03-21,5U01DP006582-02
2022-03-21,1R01AA029711-01
2022-03-21,1I01CX002357-01A1
2022-03-21,5K23MH118969-04
2022-03-21,5R01MH116005-05
2022-03-21,5K01HL139722-05
2022-03-21,1I01HX003401-01A1
2022-03-21,5R01AI155561-02
2022-03-21,5U01DP006626-02
2022-03-21,1R13ES034239-01
2022-03-21,5R35GM136211-03
2022-03-21,7R34MH116725-04
2022-03-21,5R01MH120514-02
2022-03-21,5R00EY028631-04
2022-03-21,5R01CA248413-02
2022-03-21,5R01HL141256-04
2022-03-21,5F32AI152348-03
2022-03-21,5R01EY031589-02
2022-03-21,1I01HX003309-01A1
2022-03-21,5R01EY027390-06
2022-03-21,5K01AG057836-05
2022-03-21,5K08CA237731-03
2022-03-21,5R01EY022122-09
2022-03-21,5R21AI154055-02
2022-03-21,1F31CA271809-01
2022-03-21,3R01AT010863-03S1
2022-03-21,5R01GM105783-08
2022-03-21,7R01EY030650-04
2022-03-21,1R01AR080740-01
2022-03-21,5R21LM013645-02
2022-03-21,5IK2CX002105-02
2022-03-21,1S10OD032468-01
2022-03-21,5R33CA246363-03
2022-03-21,5R01CA238514-03
2022-03-21,1F32HL162417-01
2022-03-21,1R01DK132065-01
2022-03-21,1R01CA263196-01
2022-03-21,5T35OD016477-20
2022-03-21,1K99AI167034-01
2022-03-21,5R01CA253450-02
2022-03-21,5K01DA050778-02
2022-03-21,5R01NR016443-04
2022-03-21,5I01CX002096-03
2022-03-21,1R01DK128188-01A1
2022-03-21,5I01CX000593-08
2022-03-21,1R21EB032988-01
2022-03-21,5P20GM139743-02
2022-03-21,1U24HL161360-01
2022-03-21,5R35GM136414-03
2022-03-21,1R01AI160067-01A1
2022-03-21,5R01NS118483-03
2022-03-21,5I01CX001904-03
2022-03-21,5R01NS118012-02
2022-03-21,5R01CA236608-04
2022-03-21,1R25NS125616-01
2022-03-21,1P30AI168034-01
2022-03-21,1P30AI168034-01
2022-03-21,5R01MH116694-04
2022-03-21,5R01GM132300-04
2022-03-21,5I01CX002118-02
2022-03-21,5K24NR018621-04
2022-03-21,5K23DA048169-04
2022-03-21,3R21NS125861-01S1
2022-03-21,7K01HL135474-05
2022-03-21,5R01HL139549-05
2022-03-21,5I01CX001937-02
2022-03-21,5R01HL058012-25
2022-03-21,5K08EY029766-04
2022-03-21,5R01CA255123-02
2022-03-21,3R43CA250702-01A1S2
2022-03-21,5R01GM136780-03
2022-03-21,1R01DC020179-01
2022-03-21,1R21AA029234-01A1
2022-03-21,2TL1TR002318-06
2022-03-21,3U01CA232563-01S3
2022-03-21,1R01CA260205-01A1
2022-03-21,5K23DA050911-02
2022-03-21,5R01AI130209-06
2022-03-21,5R01HL148728-03
2022-03-21,5R01EY030183-04
2022-03-21,5SC3GM141756-02
2022-03-21,1K08AG075351-01
2022-03-21,5U24AI152179-03
2022-03-21,1R01HL162102-01
2022-03-21,5IK6CX001644-05
2022-03-21,5R01EY024091-08
2022-03-21,5I01CX001762-04
2022-03-21,4R01NR020105-02
2022-03-21,5IK2CX001861-03
2022-03-21,5R01CA255513-02
2022-03-21,3R01NS110421-03S1
2022-03-21,2R01DK049780-27A1
2022-03-21,5U24AA022002-10
2022-03-21,5I01CX001329-07
2022-03-21,5F32AR076267-03
2022-03-21,5I01CX001617-05
2022-03-21,1F32GM146400-01
2022-03-21,5R01NS121604-02
2022-03-21,5K01AG064040-03
2022-03-21,1R01GM145719-01
2022-03-21,5F30CA250249-03
2022-03-21,5IK2CX001981-03
2022-03-21,7R01HL147590-03
2022-03-21,5R21EY031781-02
2022-03-21,5I01CX000798-08
2022-03-21,1K23EY033790-01
2022-03-21,1F32GM143844-01A1
2022-03-21,1R01AI162789-01A1
2022-03-21,5RM1GM141649-02
2022-03-21,5K23DA045766-05
2022-03-21,5R21EY032695-02
2022-03-21,5K01CA218457-05
2022-03-21,1I01CX002200-01A2
2022-03-21,5R01EY028158-05
2022-03-21,1R13HL164035-01
2022-03-21,5T34GM136486-03
2022-03-21,5I01CX002291-02
2022-03-21,5R01NS111929-03
2022-03-21,5P20GM139743-02
2022-03-21,2UL1TR002319-06
2022-03-21,5IK2CX001771-02
2022-03-21,5R01CA225955-05
2022-03-21,5R35GM127136-05
2022-03-21,2R01DK107680-06A1
2022-03-21,1R01DK129310-01A1
2022-03-21,5R35GM136661-03
2022-03-21,5R01AI150685-02
2022-03-21,5R01AR063778-09
2022-03-21,5R01MD016328-02
2022-03-21,5P20GM139743-02
2022-03-21,1R01AI169467-01
2022-03-21,1UG3HL161338-01
2022-03-21,5R01AI114929-07
2022-03-21,5IK2CX001769-04
2022-03-21,5T35OD010919-25
2022-03-21,5R01GM136859-03
2022-03-21,1R21CA267260-01
2022-03-21,5R01CA249460-03
2022-03-21,7R03MH121879-02
2022-03-21,5T32EY024236-07
2022-03-21,2KL2TR002317-06
2022-03-21,5R01GM040922-36
2022-03-21,5R01GM045377-26
2022-03-21,5I01CX002210-02
2022-03-21,5K08HS027640-02
2022-03-21,5K01DA050740-03
2022-03-21,5R01GM130909-04
2022-03-21,5R01NS105899-05
2022-03-21,5P20GM139743-02
2022-03-21,5R18HS026874-03
2022-03-21,1I21HX003553-01
2022-03-21,5I01CX001119-07
2022-03-21,1UC2AR081039-01
2022-03-21,5U01AI160082-02
2022-03-21,5R37AI062765-18
2022-03-21,5R01MH125870-02
2022-03-21,1I01HX003082-01A2
2022-03-21,1R03HS028054-01A1
2022-03-21,1S10OD030224-01A1
2022-03-21,5I01HX003151-02
2022-03-21,5R01MH126948-02
2022-03-21,5SC3GM139707-02
2022-03-21,5R01CA233457-03
2022-03-21,5I01CX000418-08
2022-03-21,5R01AI112949-06
2022-03-21,5R01AI112445-07
2022-03-21,5R21AI157369-02
2022-03-21,1I01HX003265-01A2
2022-03-21,5R01AI153100-02
2022-03-21,1I01CX002322-01A1
2022-03-21,5R01CA248205-03
2022-03-21,5IK2CX001607-04
2022-03-21,1I01CX002422-01
2022-03-21,1R13AI169927-01
2022-03-21,1R13AI169733-01
2022-03-21,1R01CA269672-01
2022-03-21,1R43HL162137-01
2022-03-21,5F30EY029578-04
2022-03-21,5R01MH116194-05
2022-03-21,5R01AI051231-21
2022-03-21,5R01AI158418-02
2022-03-21,1IK2HX003359-01A2
2022-03-21,5I01CX001897-03
2022-03-21,7R01EY030501-03
2022-03-21,5R01GM141074-02
2022-03-21,5IK2CX001259-06
2022-03-21,2R56DK043051-29
2022-03-21,3R01MH125727-02S1
2022-03-21,1I01CX002319-01A1
2022-03-21,5F31EY031558-02
2022-03-21,1K23HL159243-01A1
2022-03-21,5R01CA222918-04
2022-03-21,1I01HX003411-01
2022-03-21,1R13HL164038-01
2022-03-21,5R01AI155983-02
2022-03-21,1R01DK129850-01A1
2022-03-21,5R01NS102608-05
2022-03-21,1R43HL162131-01
2022-03-21,5K23NR018672-03
2022-03-21,5R01GM141078-02
2022-03-21,5K24AR078959-02
2022-03-21,1R01DK129690-01A1
2022-03-21,1I01CX002417-01
2022-03-21,5R01NS122388-02
2022-03-21,5R01NS113236-09
2022-03-21,5K08MH124459-02
2022-03-21,5D43TW009575-09
2022-03-21,1IK2HX003346-01A2
2022-03-21,1I01HX003405-01
2022-03-21,5R00HL143165-05
2022-03-21,5D43TW011548-02
2022-03-21,3UM1AI068635-16S1
2022-03-21,1IK2HX003077-01A2
2022-03-21,5R01GM139875-02
2022-03-21,3OT2OD026556-01S4
2022-03-21,2R01HL118114-09
2022-03-21,5R01MH113576-06
2022-03-21,5IK2CX001776-03
2022-03-21,5R01AI143931-03
2022-03-21,1U01AI168630-01
2022-03-21,5I01CX001980-02
2022-03-21,5R24EY028767-05
2022-03-21,5U01DA050988-03
2022-03-21,1P30AI168034-01
2022-03-21,5R35GM118109-07
2022-03-21,1I01HX003457-01A1
2022-03-21,3F31GM136187-02S2
2022-03-21,5IK2CX002107-02
2022-03-21,5R01CA138835-13
2022-03-21,1R01DK129539-01A1
2022-03-21,5U01DA041106-08
2022-03-21,7R01AG071228-02
2022-03-21,1P30AI168034-01
2022-03-21,5R01NS104500-05
2022-03-21,5R01NS107316-05
2022-03-21,5R01HL148060-03
2022-03-21,5F31DC019554-02
2022-03-21,5IK2CX001584-05
2022-03-21,1R03EB032793-01
2022-03-21,5R01CA219034-05
2022-03-21,5IK6CX002074-03
2022-03-21,4R37CA222866-05
2022-03-21,5R01HL148158-04
2022-03-21,1IK2CX002368-01A1
2022-03-21,1I01HX003107-01A2
2022-03-22,1R21DK131555-01
2022-03-22,5R21MH123930-02
2022-03-22,5K23AG072037-02
2022-03-22,5R01DE029648-03
2022-03-22,5R01GM141290-02
2022-03-22,5R01GM133032-03
2022-03-22,5U19AI142735-04
2022-03-22,1R01DK128455-01A1
2022-03-22,5U19AI111825-09
2022-03-22,5R21MH123849-02
2022-03-22,5F30GM142263-02
2022-03-22,5U54CA217450-05
2022-03-22,1R01DK132050-01
2022-03-22,5R01GM055667-25
2022-03-22,7R61NS122094-02
2022-03-22,5R35GM130292-04
2022-03-22,5U54CA217450-05
2022-03-22,5U54CA217450-05
2022-03-22,5U01AI138329-05
2022-03-22,5R01NS110898-03
2022-03-22,5R03AR078347-02
2022-03-22,5SC2GM140979-02
2022-03-22,5U19AI111825-09
2022-03-22,5U19AI111825-09
2022-03-22,5U01DA050989-03
2022-03-22,5R21AI159770-02
2022-03-22,5R01GM116952-07
2022-03-22,5R01EY031477-03
2022-03-22,5R01MH067842-19
2022-03-22,5U19AI111825-09
